s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 5.3570377E+001, 1.2500272E+001,-4.4589140E+000,-6.3285405E+000,-1.7854798E+000,-1.8219578E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8407499E-002,-2.5485792E-001, 6.6595631E-004, 6.6595631E-004
 5.3721924E+001, 1.2719516E+001,-4.5357268E+000,-6.4659182E+000,-1.7935250E+000,-1.8221699E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6643347E-002,-2.5787092E-001, 6.6595631E-004, 6.6595631E-004
 5.3873466E+001, 1.2612289E+001,-4.4983818E+000,-6.3825185E+000,-1.8091023E+000,-1.8222848E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1756482E-002,-2.5994217E-001, 6.6595631E-004, 6.6595631E-004
 5.4025013E+001, 1.2557526E+001,-4.4775403E+000,-6.3428731E+000,-1.8108269E+000,-1.8223563E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2857566E-002,-2.5594968E-001, 6.6595631E-004, 6.6595631E-004
 5.4176556E+001, 1.2529546E+001,-4.4680947E+000,-6.3154069E+000,-1.8197473E+000,-1.8223439E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4928152E-002,-2.5593782E-001, 6.6595631E-004, 6.6595631E-004
 5.4328102E+001, 1.2515246E+001,-4.4654908E+000,-6.2947040E+000,-1.8284190E+000,-1.8222366E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5553150E-002,-2.5559111E-001, 6.6595631E-004, 6.6595631E-004
 5.4460629E+001, 1.2192350E+001,-4.3521096E+000,-6.0742135E+000,-1.8349963E+000,-1.8219474E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3293031E-002,-2.5116381E-001, 6.6595631E-004, 6.6595631E-004
 5.4593155E+001, 1.2329060E+001,-4.4017474E+000,-6.1572040E+000,-1.8401837E+000,-1.8216873E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9529407E-002,-2.5224426E-001, 6.6595631E-004, 6.6595631E-004
 5.4725681E+001, 1.2405023E+001,-4.4233602E+000,-6.2066452E+000,-1.8464198E+000,-1.8213362E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3050220E-002,-2.5353550E-001, 6.6595631E-004, 6.6595631E-004
 5.4858204E+001, 1.2447315E+001,-4.4410000E+000,-6.2265893E+000,-1.8518669E+000,-1.8209525E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0006710E-002,-2.5423639E-001, 6.6595631E-004, 6.6595631E-004
 5.4990730E+001, 1.2470819E+001,-4.4491752E+000,-6.2355274E+000,-1.8607917E+000,-1.8205071E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5715976E-002,-2.5672637E-001, 6.6595631E-004, 6.6595631E-004
 5.5123257E+001, 1.2483887E+001,-4.4551429E+000,-6.2391531E+000,-1.8643443E+000,-1.8200126E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2428829E-002,-2.5675437E-001, 6.6595631E-004, 6.6595631E-004
 5.5255783E+001, 1.2491160E+001,-4.4558507E+000,-6.2439640E+000,-1.8648822E+000,-1.8194748E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2264447E-002,-2.5548478E-001, 6.6595631E-004, 6.6595631E-004
 5.5388309E+001, 1.2495192E+001,-4.4577214E+000,-6.2432653E+000,-1.8675942E+000,-1.8189030E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2667042E-002,-2.5527903E-001, 6.6595631E-004, 6.6595631E-004
 5.5520836E+001, 1.2497422E+001,-4.4603085E+000,-6.2401378E+000,-1.8699374E+000,-1.8183001E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1418914E-002,-2.5479192E-001, 6.6595631E-004, 6.6595631E-004
 5.5653362E+001, 1.2498639E+001,-4.4604009E+000,-6.2388609E+000,-1.8721252E+000,-1.8176853E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0006414E-002,-2.5451645E-001, 6.6595631E-004, 6.6595631E-004
 5.5785889E+001, 1.2499291E+001,-4.4610671E+000,-6.2362377E+000,-1.8754826E+000,-1.8170736E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9023318E-002,-2.5520378E-001, 6.6595631E-004, 6.6595631E-004
 5.5918415E+001, 1.2499630E+001,-4.4607500E+000,-6.2343055E+000,-1.8790264E+000,-1.8164648E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2133487E-002,-2.5609805E-001, 6.6595631E-004, 6.6595631E-004
 5.6050941E+001, 1.2499788E+001,-4.4600537E+000,-6.2328766E+000,-1.8815510E+000,-1.8158646E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9776767E-002,-2.5627987E-001, 6.6595631E-004, 6.6595631E-004
 5.6183464E+001, 1.2499855E+001,-4.4622642E+000,-6.2285906E+000,-1.8839280E+000,-1.8152831E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7966684E-002,-2.5645618E-001, 6.6595631E-004, 6.6595631E-004
 5.6315990E+001, 1.2499876E+001,-4.4635537E+000,-6.2254235E+000,-1.8861521E+000,-1.8147220E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2002825E-002,-2.5672563E-001, 6.6595631E-004, 6.6595631E-004
 5.6448517E+001, 1.2499870E+001,-4.4650607E+000,-6.2228165E+000,-1.8863696E+000,-1.8141897E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5595315E-002,-2.5579568E-001, 6.6595631E-004, 6.6595631E-004
 5.6581043E+001, 1.2499854E+001,-4.4688410E+000,-6.2169652E+000,-1.8887108E+000,-1.8136871E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2732558E-002,-2.5603130E-001, 6.6595631E-004, 6.6595631E-004
 5.6713570E+001, 1.2499841E+001,-4.4656642E+000,-6.2172517E+000,-1.8934105E+000,-1.8132232E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0500664E-002,-2.5780786E-001, 6.6595631E-004, 6.6595631E-004
 5.6846096E+001, 1.2499828E+001,-4.4671641E+000,-6.2151892E+000,-1.8929411E+000,-1.8128068E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5992374E-002,-2.5674755E-001, 6.6595631E-004, 6.6595631E-004
 5.6978622E+001, 1.2499810E+001,-4.4659455E+000,-6.2146992E+000,-1.8948006E+000,-1.8124427E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4450110E-002,-2.5687925E-001, 6.6595631E-004, 6.6595631E-004
 5.7111149E+001, 1.2499819E+001,-4.4660948E+000,-6.2124081E+000,-1.8978349E+000,-1.8121568E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1511969E-002,-2.5773458E-001, 6.6595631E-004, 6.6595631E-004
 5.7243675E+001, 1.2499832E+001,-4.4651029E+000,-6.2135574E+000,-1.8967316E+000,-1.8119500E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0102606E-002,-2.5675538E-001, 6.6595631E-004, 6.6595631E-004
 5.7376202E+001, 1.2499845E+001,-4.4651815E+000,-6.2137486E+000,-1.8954647E+000,-1.8118400E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2535016E-002,-2.5573412E-001, 6.6595631E-004, 6.6595631E-004
 5.7508724E+001, 1.2499853E+001,-4.4649661E+000,-6.2136482E+000,-1.8958290E+000,-1.8118420E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6308106E-002,-2.5577488E-001, 6.6595631E-004, 6.6595631E-004
 5.7641251E+001, 1.2499864E+001,-4.4682346E+000,-6.2103843E+000,-1.8956740E+000,-1.8119622E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2175296E-002,-2.5562485E-001, 6.6595631E-004, 6.6595631E-004
 5.7773777E+001, 1.2499862E+001,-4.4680616E+000,-6.2113228E+000,-1.8945470E+000,-1.8121809E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1277182E-002,-2.5528782E-001, 6.6595631E-004, 6.6595631E-004
 5.7906303E+001, 1.2499873E+001,-4.4661189E+000,-6.2144500E+000,-1.8935451E+000,-1.8124718E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6528757E-002,-2.5548809E-001, 6.6595631E-004, 6.6595631E-004
 5.8038830E+001, 1.2499871E+001,-4.4659155E+000,-6.2158753E+000,-1.8925135E+000,-1.8127645E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4311043E-002,-2.5571024E-001, 6.6595631E-004, 6.6595631E-004
 5.8171356E+001, 1.2499855E+001,-4.4626939E+000,-6.2208235E+000,-1.8908844E+000,-1.8130053E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6044176E-002,-2.5584753E-001, 6.6595631E-004, 6.6595631E-004
 5.8303883E+001, 1.2499838E+001,-4.4625915E+000,-6.2234153E+000,-1.8875983E+000,-1.8131830E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9183650E-002,-2.5508499E-001, 6.6595631E-004, 6.6595631E-004
 5.8436409E+001, 1.2499822E+001,-4.4591726E+000,-6.2275899E+000,-1.8868218E+000,-1.8133024E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3173534E-002,-2.5509229E-001, 6.6595631E-004, 6.6595631E-004
 5.8568935E+001, 1.2499812E+001,-4.4612078E+000,-6.2255838E+000,-1.8866729E+000,-1.8133894E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2384650E-002,-2.5499174E-001, 6.6595631E-004, 6.6595631E-004
 5.8701462E+001, 1.2499788E+001,-4.4618542E+000,-6.2243674E+000,-1.8872735E+000,-1.8134607E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7236011E-002,-2.5505362E-001, 6.6595631E-004, 6.6595631E-004
 5.8833984E+001, 1.2499773E+001,-4.4605622E+000,-6.2251531E+000,-1.8873111E+000,-1.8135552E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6552923E-002,-2.5460869E-001, 6.6595631E-004, 6.6595631E-004
 5.8966511E+001, 1.2499746E+001,-4.4590941E+000,-6.2247280E+000,-1.8892901E+000,-1.8136867E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6540835E-002,-2.5473511E-001, 6.6595631E-004, 6.6595631E-004
 5.9099037E+001, 1.2499713E+001,-4.4545245E+000,-6.2274690E+000,-1.8914242E+000,-1.8138602E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5727283E-002,-2.5509105E-001, 6.6595631E-004, 6.6595631E-004
 5.9231564E+001, 1.2499674E+001,-4.4517277E+000,-6.2249420E+000,-1.9006647E+000,-1.8140644E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2247512E-002,-2.5906671E-001, 6.6595631E-004, 6.6595631E-004
 5.9364090E+001, 1.2499627E+001,-4.4526276E+000,-6.2220821E+000,-1.9027825E+000,-1.8142597E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1085399E-002,-2.5929165E-001, 6.6595631E-004, 6.6595631E-004
 5.9496616E+001, 1.2499580E+001,-4.4548832E+000,-6.2178582E+000,-1.9043519E+000,-1.8144301E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8742866E-002,-2.5895617E-001, 6.6595631E-004, 6.6595631E-004
 5.9629143E+001, 1.2499558E+001,-4.4513612E+000,-6.2178264E+000,-1.9092532E+000,-1.8145673E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0550036E-002,-2.6033973E-001, 6.6595631E-004, 6.6595631E-004
 5.9761669E+001, 1.2499572E+001,-4.4553476E+000,-6.2146447E+000,-1.9051336E+000,-1.8146811E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5655801E-002,-2.5702163E-001, 6.6595631E-004, 6.6595631E-004
 5.9907448E+001, 1.2715012E+001,-4.5287209E+000,-6.3569077E+000,-1.9078696E+000,-1.8148525E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5491361E-002,-2.5997098E-001, 6.6595631E-004, 6.6595631E-004
 6.0053226E+001, 1.2612557E+001,-4.4941807E+000,-6.2832929E+000,-1.9133150E+000,-1.8149439E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2391026E-002,-2.5972613E-001, 6.6595631E-004, 6.6595631E-004
 6.0199005E+001, 1.2558938E+001,-4.4821921E+000,-6.2359177E+000,-1.9214810E+000,-1.8150539E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2122284E-002,-2.6215854E-001, 6.6595631E-004, 6.6595631E-004
 6.0359360E+001, 1.2754606E+001,-4.5512491E+000,-6.3625088E+000,-1.9247562E+000,-1.8152827E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0105076E-002,-2.6543692E-001, 6.6595631E-004, 6.6595631E-004
 6.0519718E+001, 1.2625192E+001,-4.4964126E+000,-6.2821550E+000,-1.9313296E+000,-1.8154353E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2693701E-002,-2.6624913E-001, 6.6595631E-004, 6.6595631E-004
 6.0680073E+001, 1.2561716E+001,-4.4853674E+000,-6.2305020E+000,-1.9230481E+000,-1.8156015E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9496556E-002,-2.5876194E-001, 6.6595631E-004, 6.6595631E-004
 6.0840431E+001, 1.2530512E+001,-4.4746073E+000,-6.2102186E+000,-1.9187294E+000,-1.8156513E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9071172E-002,-2.5460868E-001, 6.6595631E-004, 6.6595631E-004
 6.1000786E+001, 1.2515217E+001,-4.4677398E+000,-6.1973316E+000,-1.9226963E+000,-1.8156100E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6973280E-002,-2.5411198E-001, 6.6595631E-004, 6.6595631E-004
 6.1161144E+001, 1.2507759E+001,-4.4737512E+000,-6.1739257E+000,-1.9369123E+000,-1.8154855E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0777257E-002,-2.5837887E-001, 6.6595631E-004, 6.6595631E-004
 6.1304268E+001, 1.2228836E+001,-4.3751914E+000,-5.9845756E+000,-1.9430334E+000,-1.8152152E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6009524E-002,-2.5548602E-001, 6.6595631E-004, 6.6595631E-004
 6.1447392E+001, 1.2356390E+001,-4.4199488E+000,-6.0635904E+000,-1.9497819E+000,-1.8150106E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4952171E-002,-2.5843215E-001, 6.6595631E-004, 6.6595631E-004
 6.1590519E+001, 1.2424044E+001,-4.4455055E+000,-6.1016020E+000,-1.9549246E+000,-1.8147611E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6343490E-002,-2.5946389E-001, 6.6595631E-004, 6.6595631E-004
 6.1733643E+001, 1.2459977E+001,-4.4636811E+000,-6.1137922E+000,-1.9613488E+000,-1.8145526E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7681802E-002,-2.6030003E-001, 6.6595631E-004, 6.6595631E-004
 6.1876770E+001, 1.2479015E+001,-4.4699872E+000,-6.1222129E+000,-1.9662282E+000,-1.8144042E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6482470E-002,-2.6085346E-001, 6.6595631E-004, 6.6595631E-004
 6.2019894E+001, 1.2489083E+001,-4.4688026E+000,-6.1293853E+000,-1.9712906E+000,-1.8143649E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8195995E-002,-2.6183223E-001, 6.6595631E-004, 6.6595631E-004
 6.2177330E+001, 1.2717424E+001,-4.5488631E+000,-6.2765807E+000,-1.9751632E+000,-1.8145149E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5662481E-002,-2.6463493E-001, 6.6595631E-004, 6.6595631E-004
 6.2334770E+001, 1.2608304E+001,-4.5107099E+000,-6.1999502E+000,-1.9789036E+000,-1.8147193E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7536877E-002,-2.6273109E-001, 6.6595631E-004, 6.6595631E-004
 6.2492207E+001, 1.2554000E+001,-4.4875848E+000,-6.1644176E+000,-1.9827706E+000,-1.8150864E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5647900E-002,-2.6228173E-001, 6.6595631E-004, 6.6595631E-004
 6.2649643E+001, 1.2526890E+001,-4.4782944E+000,-6.1441589E+000,-1.9840816E+000,-1.8155249E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5129168E-002,-2.6119699E-001, 6.6595631E-004, 6.6595631E-004
 6.2807083E+001, 1.2513328E+001,-4.4727577E+000,-6.1347256E+000,-1.9847466E+000,-1.8160026E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8877783E-002,-2.6050235E-001, 6.6595631E-004, 6.6595631E-004
 6.2964520E+001, 1.2506555E+001,-4.4698393E+000,-6.1302572E+000,-1.9843488E+000,-1.8164894E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6643519E-002,-2.5953949E-001, 6.6595631E-004, 6.6595631E-004
 6.3121956E+001, 1.2503174E+001,-4.4720466E+000,-6.1240209E+000,-1.9845944E+000,-1.8169421E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9116661E-002,-2.5918251E-001, 6.6595631E-004, 6.6595631E-004
 6.3279396E+001, 1.2501508E+001,-4.4691371E+000,-6.1260600E+000,-1.9834757E+000,-1.8173524E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5412996E-002,-2.5889959E-001, 6.6595631E-004, 6.6595631E-004
 6.3436832E+001, 1.2500724E+001,-4.4688051E+000,-6.1253370E+000,-1.9841588E+000,-1.8177127E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8849074E-002,-2.5934791E-001, 6.6595631E-004, 6.6595631E-004
 6.3594269E+001, 1.2500361E+001,-4.4716401E+000,-6.1181277E+000,-1.9919079E+000,-1.8180158E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0078949E-002,-2.6311592E-001, 6.6595631E-004, 6.6595631E-004
 6.3751709E+001, 1.2500201E+001,-4.4692994E+000,-6.1128743E+000,-2.0067334E+000,-1.8182614E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1424547E-002,-2.7053206E-001, 6.6595631E-004, 6.6595631E-004
 6.3909145E+001, 1.2500150E+001,-4.4698738E+000,-6.0999364E+000,-2.0318241E+000,-1.8184526E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9462322E-002,-2.8332973E-001, 6.6595631E-004, 6.6595631E-004
 6.4049789E+001, 1.2229216E+001,-4.3761044E+000,-5.9209246E+000,-2.0286238E+000,-1.8184682E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1245442E-002,-2.7828383E-001, 6.6595631E-004, 6.6595631E-004
 6.4190437E+001, 1.2354823E+001,-4.4202339E+000,-6.0070488E+000,-2.0237363E+000,-1.8184891E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0667392E-002,-2.7804454E-001, 6.6595631E-004, 6.6595631E-004
 6.4331078E+001, 1.2422103E+001,-4.4405093E+000,-6.0564446E+000,-2.0211979E+000,-1.8184118E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0956042E-002,-2.7788965E-001, 6.6595631E-004, 6.6595631E-004
 6.4471725E+001, 1.2458209E+001,-4.4536195E+000,-6.0871968E+000,-2.0064981E+000,-1.8182836E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6193238E-002,-2.7093421E-001, 6.6595631E-004, 6.6595631E-004
 6.4612373E+001, 1.2477562E+001,-4.4582207E+000,-6.1008339E+000,-2.0097940E+000,-1.8180847E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7727097E-002,-2.7309518E-001, 6.6595631E-004, 6.6595631E-004
 6.4753014E+001, 1.2487949E+001,-4.4664871E+000,-6.1044094E+000,-2.0069491E+000,-1.8178184E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7714871E-002,-2.7167822E-001, 6.6595631E-004, 6.6595631E-004
 6.4893661E+001, 1.2493517E+001,-4.4669043E+000,-6.1110872E+000,-2.0042275E+000,-1.8174761E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1684436E-002,-2.7044960E-001, 6.6595631E-004, 6.6595631E-004
 6.5034309E+001, 1.2496521E+001,-4.4687443E+000,-6.1142114E+000,-2.0002142E+000,-1.8170590E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9178685E-002,-2.6835488E-001, 6.6595631E-004, 6.6595631E-004
 6.5174950E+001, 1.2498123E+001,-4.4727485E+000,-6.1129479E+000,-1.9975990E+000,-1.8165495E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5388293E-002,-2.6682765E-001, 6.6595631E-004, 6.6595631E-004
 6.5315598E+001, 1.2498999E+001,-4.4735551E+000,-6.1144164E+000,-1.9937614E+000,-1.8159487E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3748311E-002,-2.6432858E-001, 6.6595631E-004, 6.6595631E-004
 6.5456245E+001, 1.2499504E+001,-4.4740160E+000,-6.1135978E+000,-1.9937485E+000,-1.8152602E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6335156E-002,-2.6338417E-001, 6.6595631E-004, 6.6595631E-004
 6.5596886E+001, 1.2499825E+001,-4.4757333E+000,-6.1109644E+000,-1.9930664E+000,-1.8144922E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2589340E-002,-2.6138843E-001, 6.6595631E-004, 6.6595631E-004
 6.5737534E+001, 1.2500056E+001,-4.4761827E+000,-6.1068826E+000,-1.9965240E+000,-1.8136582E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6490215E-002,-2.6089900E-001, 6.6595631E-004, 6.6595631E-004
 6.5878181E+001, 1.2500249E+001,-4.4746471E+000,-6.1038837E+000,-2.0010037E+000,-1.8127817E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4702182E-002,-2.6056400E-001, 6.6595631E-004, 6.6595631E-004
 6.6018822E+001, 1.2500402E+001,-4.4768631E+000,-6.0976364E+000,-2.0037641E+000,-1.8118879E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2452501E-002,-2.5905040E-001, 6.6595631E-004, 6.6595631E-004
 6.6159470E+001, 1.2500536E+001,-4.4774659E+000,-6.0916319E+000,-2.0090017E+000,-1.8109961E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4619518E-002,-2.5866306E-001, 6.6595631E-004, 6.6595631E-004
 6.6300117E+001, 1.2500639E+001,-4.4773644E+000,-6.0865256E+000,-2.0138979E+000,-1.8101258E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0083143E-002,-2.5816164E-001, 6.6595631E-004, 6.6595631E-004
 6.6440758E+001, 1.2500704E+001,-4.4797106E+000,-6.0794001E+000,-2.0180573E+000,-1.8093014E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5349679E-002,-2.5739370E-001, 6.6595631E-004, 6.6595631E-004
 6.6581406E+001, 1.2500723E+001,-4.4801035E+000,-6.0715177E+000,-2.0279103E+000,-1.8085745E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4593662E-002,-2.5966639E-001, 6.6595631E-004, 6.6595631E-004
 6.6722054E+001, 1.2500690E+001,-4.4798485E+000,-6.0673442E+000,-2.0323654E+000,-1.8079855E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1572672E-002,-2.5966718E-001, 6.6595631E-004, 6.6595631E-004
 6.6862694E+001, 1.2500630E+001,-4.4830069E+000,-6.0591707E+000,-2.0379536E+000,-1.8075620E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3299875E-002,-2.6025785E-001, 6.6595631E-004, 6.6595631E-004
 6.7003342E+001, 1.2500539E+001,-4.4831233E+000,-6.0529249E+000,-2.0458137E+000,-1.8073340E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8741329E-002,-2.6205635E-001, 6.6595631E-004, 6.6595631E-004
 6.7143990E+001, 1.2500438E+001,-4.4827732E+000,-6.0510514E+000,-2.0460321E+000,-1.8073139E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1107522E-002,-2.6014979E-001, 6.6595631E-004, 6.6595631E-004
 6.7284630E+001, 1.2500330E+001,-4.4788316E+000,-6.0511417E+000,-2.0497570E+000,-1.8074832E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0215404E-002,-2.6014836E-001, 6.6595631E-004, 6.6595631E-004
 6.7425278E+001, 1.2500235E+001,-4.4828058E+000,-6.0388727E+000,-2.0620674E+000,-1.8078125E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2888864E-002,-2.6429200E-001, 6.6595631E-004, 6.6595631E-004
 6.7565926E+001, 1.2500144E+001,-4.4817984E+000,-6.0371406E+000,-2.0651942E+000,-1.8082400E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1612115E-002,-2.6481274E-001, 6.6595631E-004, 6.6595631E-004
 6.7706566E+001, 1.2500098E+001,-4.4838246E+000,-6.0331586E+000,-2.0672572E+000,-1.8087398E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7446685E-002,-2.6501632E-001, 6.6595631E-004, 6.6595631E-004
 6.7847214E+001, 1.2500046E+001,-4.4795736E+000,-6.0357405E+000,-2.0692032E+000,-1.8092655E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3509868E-002,-2.6539769E-001, 6.6595631E-004, 6.6595631E-004
 6.7987862E+001, 1.2500010E+001,-4.4773912E+000,-6.0371799E+000,-2.0702896E+000,-1.8097893E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6565993E-002,-2.6582977E-001, 6.6595631E-004, 6.6595631E-004
 6.8128502E+001, 1.2499982E+001,-4.4795594E+000,-6.0333794E+000,-2.0737554E+000,-1.8103101E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0302494E-002,-2.6774307E-001, 6.6595631E-004, 6.6595631E-004
 6.8269150E+001, 1.2499993E+001,-4.4793495E+000,-6.0339107E+000,-2.0737704E+000,-1.8108180E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5851665E-002,-2.6811984E-001, 6.6595631E-004, 6.6595631E-004
 6.8409798E+001, 1.2500017E+001,-4.4785675E+000,-6.0365281E+000,-2.0724173E+000,-1.8113218E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9819531E-002,-2.6862771E-001, 6.6595631E-004, 6.6595631E-004
