s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.0388418E+001, 1.2500915E+001,-3.5801520E+000,-1.8882935E+000,-1.1533078E+000, 2.5607569E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8847891E+000, 5.8817224E+000, 6.5707755E-004, 6.5707755E-004
 3.0554358E+001, 1.2500901E+001,-3.5787481E+000,-1.8825058E+000,-1.1576069E+000, 2.5605760E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8895223E+000, 5.8846006E+000, 6.5707755E-004, 6.5707755E-004
 3.0720297E+001, 1.2500886E+001,-3.5883504E+000,-1.8843325E+000,-1.1599862E+000, 2.5603165E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8896867E+000, 5.8707774E+000, 6.5707755E-004, 6.5707755E-004
 3.0886236E+001, 1.2500898E+001,-3.5889362E+000,-1.8925432E+000,-1.1649139E+000, 2.5599710E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8722860E+000, 5.8570644E+000, 6.5707755E-004, 6.5707755E-004
 3.1052176E+001, 1.2500881E+001,-3.5844542E+000,-1.9035312E+000,-1.1659051E+000, 2.5595332E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8590146E+000, 5.8495502E+000, 6.5707755E-004, 6.5707755E-004
 3.1218117E+001, 1.2500888E+001,-3.1285131E+000,-1.9108254E+000,-1.1683630E+000, 2.5589697E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8477907E+000, 6.2957456E+000, 6.5707755E-004, 6.5707755E-004
 3.1384056E+001, 1.2500092E+001,-4.1461522E+000,-1.9420996E+000,-1.1734130E+000, 2.5581816E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2929821E+000, 5.2409854E+000, 6.5707755E-004, 6.5707755E-004
 3.1549995E+001, 1.2501394E+001,-3.8312661E+000,-1.9526325E+000,-1.1761724E+000, 2.5574076E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2357395E+000, 5.5438806E+000, 6.5707755E-004, 6.5707755E-004
 3.1715935E+001, 1.2501061E+001,-3.7651841E+000,-1.9662588E+000,-1.1792630E+000, 2.5565341E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5367816E+000, 5.5929120E+000, 6.5707755E-004, 6.5707755E-004
 3.1881874E+001, 1.2500755E+001,-3.7586483E+000,-1.9816184E+000,-1.1848643E+000, 2.5558225E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5833080E+000, 5.5781797E+000, 6.5707755E-004, 6.5707755E-004
 3.2047813E+001, 1.2500698E+001,-3.7519374E+000,-1.9949312E+000,-1.1892974E+000, 2.5553996E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5707006E+000, 5.5670874E+000, 6.5707755E-004, 6.5707755E-004
 3.2213753E+001, 1.2500764E+001,-3.7543144E+000,-2.0039042E+000,-1.1957687E+000, 2.5553814E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5608397E+000, 5.5493320E+000, 6.5707755E-004, 6.5707755E-004
 3.2379696E+001, 1.2500818E+001,-3.7594227E+000,-2.0097863E+000,-1.2003500E+000, 2.5557471E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5434842E+000, 5.5338151E+000, 6.5707755E-004, 6.5707755E-004
 3.2545635E+001, 1.2500802E+001,-3.7469444E+000,-2.0107231E+000,-1.2055933E+000, 2.5563356E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5288450E+000, 5.5400972E+000, 6.5707755E-004, 6.5707755E-004
 3.2711575E+001, 1.2500744E+001,-3.7349546E+000,-2.0065506E+000,-1.2103730E+000, 2.5568930E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5363780E+000, 5.5514224E+000, 6.5707755E-004, 6.5707755E-004
 3.2877514E+001, 1.2500701E+001,-4.6871324E+000,-2.0152861E+000,-1.2158869E+000, 2.5573218E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5492830E+000, 4.5849528E+000, 6.5707755E-004, 6.5707755E-004
 3.3043453E+001, 1.2500822E+001,-4.1392452E+000,-1.9934999E+000,-1.2198068E+000, 2.5577113E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5870089E+000, 5.1508282E+000, 6.5707755E-004, 6.5707755E-004
 3.3209393E+001, 1.2500350E+001,-4.0206453E+000,-1.9764401E+000,-1.2261011E+000, 2.5572518E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1536639E+000, 5.2797211E+000, 6.5707755E-004, 6.5707755E-004
 3.3375332E+001, 1.2500491E+001,-3.9637799E+000,-1.9564790E+000,-1.2328556E+000, 2.5572210E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2850043E+000, 5.3499338E+000, 6.5707755E-004, 6.5707755E-004
 3.3523216E+001, 1.2950727E+001,-3.8899422E+000,-1.9286120E+000,-1.2397278E+000, 2.5573242E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3540413E+000, 5.8950019E+000, 6.5707755E-004, 6.5707755E-004
 3.3671101E+001, 1.2734239E+001,-3.9529507E+000,-1.9118582E+000,-1.2460149E+000, 2.5574943E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8990644E+000, 5.6259723E+000, 6.5707755E-004, 6.5707755E-004
 3.3818985E+001, 1.2622053E+001,-3.8677232E+000,-1.8935594E+000,-1.2560540E+000, 2.5576688E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6273072E+000, 5.6072739E+000, 6.5707755E-004, 6.5707755E-004
 3.3966869E+001, 1.2563624E+001,-3.1002684E+000,-1.8650192E+000,-1.2631470E+000, 2.5576271E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6094949E+000, 6.3377467E+000, 6.5707755E-004, 6.5707755E-004
 3.4114754E+001, 1.2532965E+001,-3.3134049E+000,-1.8572605E+000,-1.2700148E+000, 2.5573176E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3377331E+000, 6.0948420E+000, 6.5707755E-004, 6.5707755E-004
 3.4262638E+001, 1.2517323E+001,-3.8678420E+000,-1.8589808E+000,-1.2757973E+000, 2.5572961E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0927682E+000, 5.5172598E+000, 6.5707755E-004, 6.5707755E-004
 3.4410522E+001, 1.2509543E+001,-3.7396590E+000,-1.8538586E+000,-1.2774777E+000, 2.5571192E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5146259E+000, 5.6411051E+000, 6.5707755E-004, 6.5707755E-004
 3.4558403E+001, 1.2502705E+001,-3.6869236E+000,-1.8537167E+000,-1.2802494E+000, 2.5567906E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6366021E+000, 5.6843716E+000, 6.5707755E-004, 6.5707755E-004
 3.4706287E+001, 1.2498998E+001,-3.6607588E+000,-1.8562520E+000,-1.2834564E+000, 2.5564445E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6778556E+000, 5.7010869E+000, 6.5707755E-004, 6.5707755E-004
 3.4854172E+001, 1.2497227E+001,-3.6478096E+000,-1.8616542E+000,-1.2867275E+000, 2.5561437E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6927996E+000, 5.7035915E+000, 6.5707755E-004, 6.5707755E-004
 3.5002056E+001, 1.2496518E+001,-3.6410167E+000,-1.8682771E+000,-1.2963273E+000, 2.5559037E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6948217E+000, 5.6934526E+000, 6.5707755E-004, 6.5707755E-004
 3.5149940E+001, 1.2496468E+001,-3.6457753E+000,-1.8738167E+000,-1.3006708E+000, 2.5556518E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6894468E+000, 5.6787605E+000, 6.5707755E-004, 6.5707755E-004
 3.5297825E+001, 1.2496913E+001,-3.6749452E+000,-1.8829035E+000,-1.3051039E+000, 2.5553207E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6727691E+000, 5.6365153E+000, 6.5707755E-004, 6.5707755E-004
 3.5445709E+001, 1.2497663E+001,-3.3121745E+000,-1.8835799E+000,-1.3120612E+000, 2.5548145E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6314114E+000, 5.9924020E+000, 6.5707755E-004, 6.5707755E-004
 3.5593594E+001, 1.2497772E+001,-3.4962304E+000,-1.8971962E+000,-1.3222014E+000, 2.5540634E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9837902E+000, 5.7846978E+000, 6.5707755E-004, 6.5707755E-004
 3.5741478E+001, 1.2499342E+001,-3.6231109E+000,-1.9076138E+000,-1.3279364E+000, 2.5532337E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7801844E+000, 5.6432340E+000, 6.5707755E-004, 6.5707755E-004
 3.5889362E+001, 1.2500330E+001,-3.7162992E+000,-1.9184435E+000,-1.3367770E+000, 2.5525217E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6352327E+000, 5.5313624E+000, 6.5707755E-004, 6.5707755E-004
 3.6037247E+001, 1.2500807E+001,-3.7746963E+000,-1.9319012E+000,-1.3416329E+000, 2.5520866E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5252834E+000, 5.4551290E+000, 6.5707755E-004, 6.5707755E-004
 3.6185131E+001, 1.2500347E+001,-3.7841747E+000,-1.9417462E+000,-1.3469008E+000, 2.5520832E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4514704E+000, 5.4300777E+000, 6.5707755E-004, 6.5707755E-004
 3.6333012E+001, 1.2500287E+001,-3.7919238E+000,-1.9524761E+000,-1.3529953E+000, 2.5523947E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4245374E+000, 5.4054441E+000, 6.5707755E-004, 6.5707755E-004
 3.6480896E+001, 1.2500153E+001,-3.0227981E+000,-1.9475936E+000,-1.3541140E+000, 2.5530444E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4033219E+000, 6.1782001E+000, 6.5707755E-004, 6.5707755E-004
 3.6628780E+001, 1.2499663E+001,-3.3228017E+000,-1.9608818E+000,-1.3621865E+000, 2.5538488E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1720076E+000, 5.8563468E+000, 6.5707755E-004, 6.5707755E-004
 3.6776665E+001, 1.2499808E+001,-3.4310041E+000,-1.9701262E+000,-1.3553245E+000, 2.5551982E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8514910E+000, 5.7459089E+000, 6.5707755E-004, 6.5707755E-004
 3.6924549E+001, 1.2499881E+001,-3.4810912E+000,-1.9785827E+000,-1.3710068E+000, 2.5564938E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7348059E+000, 5.6717569E+000, 6.5707755E-004, 6.5707755E-004
 3.7072433E+001, 1.2500003E+001,-3.5115754E+000,-1.9847725E+000,-1.3684111E+000, 2.5576495E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6691780E+000, 5.6378015E+000, 6.5707755E-004, 6.5707755E-004
 3.7220318E+001, 1.2500146E+001,-3.5379438E+000,-1.9908723E+000,-1.3835602E+000, 2.5586993E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6297436E+000, 5.5903283E+000, 6.5707755E-004, 6.5707755E-004
 3.7382992E+001, 1.2142708E+001,-3.5645332E+000,-2.0056401E+000,-1.3909069E+000, 2.5597607E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5871729E+000, 5.1841875E+000, 6.5707755E-004, 6.5707755E-004
 3.7545662E+001, 1.2326464E+001,-3.4878544E+000,-2.0108109E+000,-1.3974282E+000, 2.5606894E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1841870E+000, 5.4329317E+000, 6.5707755E-004, 6.5707755E-004
 3.7708336E+001, 1.2415732E+001,-3.5285125E+000,-2.0240247E+000,-1.4029491E+000, 2.5614541E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4282249E+000, 5.4628070E+000, 6.5707755E-004, 6.5707755E-004
 3.7871006E+001, 1.2459139E+001,-3.5669539E+000,-2.0495603E+000,-1.4027361E+000, 2.5621736E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4516067E+000, 5.4424507E+000, 6.5707755E-004, 6.5707755E-004
 3.8033680E+001, 1.2480196E+001,-3.5874992E+000,-2.0838585E+000,-1.4048751E+000, 2.5629188E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4245048E+000, 5.4065262E+000, 6.5707755E-004, 6.5707755E-004
 3.8196354E+001, 1.2490378E+001,-3.5856770E+000,-2.1175917E+000,-1.4085248E+000, 2.5636131E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3902348E+000, 5.3811484E+000, 6.5707755E-004, 6.5707755E-004
 3.8359024E+001, 1.2495319E+001,-3.5766567E+000,-2.1452656E+000,-1.4085261E+000, 2.5642365E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3724206E+000, 5.3674345E+000, 6.5707755E-004, 6.5707755E-004
 3.8521698E+001, 1.2497732E+001,-3.5691140E+000,-2.1661568E+000,-1.4088143E+000, 2.5647455E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3627539E+000, 5.3562120E+000, 6.5707755E-004, 6.5707755E-004
 3.8684368E+001, 1.2498915E+001,-3.5422425E+000,-2.1815280E+000,-1.4081811E+000, 2.5650658E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3548340E+000, 5.3695289E+000, 6.5707755E-004, 6.5707755E-004
 3.8847042E+001, 1.2499460E+001,-3.5033263E+000,-2.1938476E+000,-1.4080516E+000, 2.5651843E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3697402E+000, 5.3967993E+000, 6.5707755E-004, 6.5707755E-004
 3.9009716E+001, 1.2499699E+001,-3.4593956E+000,-2.2069274E+000,-1.4075196E+000, 2.5651042E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3970124E+000, 5.4284217E+000, 6.5707755E-004, 6.5707755E-004
 3.9172386E+001, 1.2499707E+001,-3.4178543E+000,-2.2214690E+000,-1.4102264E+000, 2.5649168E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4272559E+000, 5.4527217E+000, 6.5707755E-004, 6.5707755E-004
 3.9335060E+001, 1.2531713E+001,-3.3773769E+000,-2.2371618E+000,-1.4147905E+000, 2.5646994E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4495071E+000, 5.5049482E+000, 6.5707755E-004, 6.5707755E-004
 3.9497730E+001, 1.2538354E+001,-3.3685540E+000,-2.2587348E+000,-1.4210376E+000, 2.5645300E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4994231E+000, 5.4925921E+000, 6.5707755E-004, 6.5707755E-004
 3.9660404E+001, 1.2464961E+001,-3.3506413E+000,-2.2862409E+000,-1.4303409E+000, 2.5644481E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4825913E+000, 5.4003025E+000, 6.5707755E-004, 6.5707755E-004
 3.9823078E+001, 1.2480509E+001,-3.7377124E+000,-2.3198202E+000,-1.4395233E+000, 2.5643018E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3887915E+000, 4.9860169E+000, 6.5707755E-004, 6.5707755E-004
 3.9985748E+001, 1.2490532E+001,-3.6175748E+000,-2.3470494E+000,-1.4518953E+000, 2.5638655E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9743763E+000, 5.0765763E+000, 6.5707755E-004, 6.5707755E-004
 4.0148422E+001, 1.2495399E+001,-3.5509712E+000,-2.3671448E+000,-1.4635766E+000, 2.5630035E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0727662E+000, 5.1162697E+000, 6.5707755E-004, 6.5707755E-004
 4.0311092E+001, 1.2498067E+001,-3.5118159E+000,-2.3816061E+000,-1.4746052E+000, 2.5617123E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1129939E+000, 5.1326019E+000, 6.5707755E-004, 6.5707755E-004
 4.0473766E+001, 1.2499589E+001,-3.5031643E+000,-2.3962868E+000,-1.4873617E+000, 2.5602537E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1340169E+000, 5.1153370E+000, 6.5707755E-004, 6.5707755E-004
 4.0636440E+001, 1.2500459E+001,-3.8442012E+000,-2.4053549E+000,-1.5007891E+000, 2.5587118E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1162353E+000, 4.7526730E+000, 6.5707755E-004, 6.5707755E-004
 4.0799110E+001, 1.2500911E+001,-3.7982432E+000,-2.4124902E+000,-1.5118653E+000, 2.5569924E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7544340E+000, 4.7808693E+000, 6.5707755E-004, 6.5707755E-004
 4.0961784E+001, 1.2500772E+001,-3.4272852E+000,-2.4250357E+000,-1.5255771E+000, 2.5552337E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7803543E+000, 5.1254289E+000, 6.5707755E-004, 6.5707755E-004
 4.1124454E+001, 1.2500082E+001,-3.5655168E+000,-2.4458008E+000,-1.5396803E+000, 2.5536169E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1230615E+000, 4.9516378E+000, 6.5707755E-004, 6.5707755E-004
 4.1303394E+001, 1.2111661E+001,-3.6446384E+000,-2.4876031E+000,-1.5483471E+000, 2.5523746E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9358359E+000, 4.4336250E+000, 6.5707755E-004, 6.5707755E-004
 4.1482334E+001, 1.2323566E+001,-3.5571384E+000,-2.5235106E+000,-1.5680537E+000, 2.5514444E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4116650E+000, 4.6774148E+000, 6.5707755E-004, 6.5707755E-004
 4.1661274E+001, 1.2419430E+001,-3.5704794E+000,-2.5681941E+000,-1.5831036E+000, 2.5509188E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6592242E+000, 4.7002035E+000, 6.5707755E-004, 6.5707755E-004
 4.1840214E+001, 1.2463266E+001,-3.5500907E+000,-2.6292456E+000,-1.5830188E+000, 2.5510709E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6737855E+000, 4.7034618E+000, 6.5707755E-004, 6.5707755E-004
 4.2019154E+001, 1.2483574E+001,-3.4996982E+000,-2.7109594E+000,-1.5999404E+000, 2.5519865E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6644618E+000, 4.6755274E+000, 6.5707755E-004, 6.5707755E-004
 4.2198093E+001, 1.2493082E+001,-3.4436790E+000,-2.8190719E+000,-1.6070807E+000, 2.5532990E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6358495E+000, 4.6258041E+000, 6.5707755E-004, 6.5707755E-004
 4.2377033E+001, 1.2497508E+001,-3.3902572E+000,-2.9382883E+000,-1.6171905E+000, 2.5544576E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5789725E+000, 4.5543269E+000, 6.5707755E-004, 6.5707755E-004
 4.2555973E+001, 1.2499550E+001,-3.3475847E+000,-3.0668762E+000,-1.6173125E+000, 2.5552184E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5066620E+000, 4.4703315E+000, 6.5707755E-004, 6.5707755E-004
 4.2734913E+001, 1.2500198E+001,-3.7374170E+000,-3.1774528E+000,-1.6179726E+000, 2.5554634E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4339715E+000, 3.9699110E+000, 6.5707755E-004, 6.5707755E-004
 4.2881607E+001, 1.3311981E+001,-3.5846343E+000,-3.2299855E+000,-1.6181882E+000, 2.5552578E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9511037E+000, 4.8817279E+000, 6.5707755E-004, 6.5707755E-004
 4.3028301E+001, 1.2924032E+001,-3.7226843E+000,-3.2786400E+000,-1.6110726E+000, 2.5549805E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8786983E+000, 4.3141898E+000, 6.5707755E-004, 6.5707755E-004
 4.3174999E+001, 1.2721627E+001,-3.6725455E+000,-3.2915670E+000,-1.6159483E+000, 2.5546177E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3256883E+000, 4.1441206E+000, 6.5707755E-004, 6.5707755E-004
 4.3321693E+001, 1.2615856E+001,-3.6196935E+000,-3.2808171E+000,-1.6125385E+000, 2.5539252E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1720820E+000, 4.1053608E+000, 6.5707755E-004, 6.5707755E-004
 4.3468388E+001, 1.2560559E+001,-3.5814628E+000,-3.2517854E+000,-1.6101248E+000, 2.5531131E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1449629E+000, 4.1197387E+000, 6.5707755E-004, 6.5707755E-004
 4.3615082E+001, 1.2531696E+001,-3.5601614E+000,-3.2146024E+000,-1.6034129E+000, 2.5522708E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1597432E+000, 4.1560714E+000, 6.5707755E-004, 6.5707755E-004
 4.3761776E+001, 1.2516618E+001,-3.9550732E+000,-3.1814006E+000,-1.5899768E+000, 2.5515289E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1935031E+000, 3.7927187E+000, 6.5707755E-004, 6.5707755E-004
 4.3908470E+001, 1.2508793E+001,-3.8199386E+000,-3.1324035E+000,-1.5912294E+000, 2.5509995E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8253929E+000, 3.9677723E+000, 6.5707755E-004, 6.5707755E-004
 4.4055164E+001, 1.2504622E+001,-3.3651058E+000,-3.0756202E+000,-1.5875340E+000, 2.5506681E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0049324E+000, 4.4789127E+000, 6.5707755E-004, 6.5707755E-004
 4.4201862E+001, 1.2502328E+001,-3.4686172E+000,-3.0294422E+000,-1.5983253E+000, 2.5505856E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5160635E+000, 4.4084941E+000, 6.5707755E-004, 6.5707755E-004
 4.4348557E+001, 1.2501376E+001,-3.5089936E+000,-2.9770322E+000,-1.5985668E+000, 2.5507670E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4554232E+000, 4.4193343E+000, 6.5707755E-004, 6.5707755E-004
 4.4495251E+001, 1.2500903E+001,-3.9896885E+000,-2.9339679E+000,-1.5920666E+000, 2.5510973E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4625972E+000, 3.9877314E+000, 6.5707755E-004, 6.5707755E-004
 4.4641945E+001, 1.2500820E+001,-3.8378422E+000,-2.8863757E+000,-1.6014019E+000, 2.5515744E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0230073E+000, 4.1777514E+000, 6.5707755E-004, 6.5707755E-004
 4.4788639E+001, 1.2500501E+001,-3.7678721E+000,-2.8384638E+000,-1.6076882E+000, 2.5521084E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2195190E+000, 4.2890288E+000, 6.5707755E-004, 6.5707755E-004
 4.4935333E+001, 1.2500310E+001,-3.3760182E+000,-2.7869932E+000,-1.6123173E+000, 2.5527382E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3292465E+000, 4.7275343E+000, 6.5707755E-004, 6.5707755E-004
 4.5082027E+001, 1.2500227E+001,-3.4806432E+000,-2.7465294E+000,-1.6071137E+000, 2.5534175E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7648892E+000, 4.6684942E+000, 6.5707755E-004, 6.5707755E-004
 4.5228725E+001, 1.2500300E+001,-3.5314475E+000,-2.7034236E+000,-1.6058268E+000, 2.5540974E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6952973E+000, 4.6621565E+000, 6.5707755E-004, 6.5707755E-004
 4.5390087E+001, 1.2145280E+001,-3.5560745E+000,-2.6607765E+000,-1.6187713E+000, 2.5547840E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6889560E+000, 4.3122129E+000, 6.5707755E-004, 6.5707755E-004
 4.5551453E+001, 1.2326742E+001,-3.4839768E+000,-2.6013578E+000,-1.6254582E+000, 2.5553051E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3473772E+000, 4.6185040E+000, 6.5707755E-004, 6.5707755E-004
 4.5712818E+001, 1.2415354E+001,-3.5228013E+000,-2.5420015E+000,-1.6327553E+000, 2.5556527E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6530132E+000, 4.7203518E+000, 6.5707755E-004, 6.5707755E-004
 4.5874180E+001, 1.2458723E+001,-3.5730903E+000,-2.4839606E+000,-1.6412333E+000, 2.5559941E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7560099E+000, 4.7629947E+000, 6.5707755E-004, 6.5707755E-004
 4.6035545E+001, 1.2479913E+001,-3.6192448E+000,-2.4325269E+000,-1.6342340E+000, 2.5562955E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7972815E+000, 4.7964639E+000, 6.5707755E-004, 6.5707755E-004
 4.6196911E+001, 1.2490225E+001,-3.6755835E+000,-2.3855778E+000,-1.6482749E+000, 2.5565841E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8131156E+000, 4.7833454E+000, 6.5707755E-004, 6.5707755E-004
 4.6358273E+001, 1.2495200E+001,-3.7190153E+000,-2.3463368E+000,-1.6486679E+000, 2.5569076E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8038161E+000, 4.7837370E+000, 6.5707755E-004, 6.5707755E-004
 4.6519638E+001, 1.2497561E+001,-3.7452597E+000,-2.3152749E+000,-1.6608342E+000, 2.5573063E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7938657E+000, 4.7787497E+000, 6.5707755E-004, 6.5707755E-004
 4.6697140E+001, 1.2113551E+001,-3.7502259E+000,-2.2989167E+000,-1.6699146E+000, 2.5578128E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7900433E+000, 4.3970515E+000, 6.5707755E-004, 6.5707755E-004
 4.6874638E+001, 1.2323770E+001,-3.6407483E+000,-2.2785041E+000,-1.6785796E+000, 2.5582949E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4022727E+000, 4.7284960E+000, 6.5707755E-004, 6.5707755E-004
 4.7052139E+001, 1.2419337E+001,-3.6502644E+000,-2.2701765E+000,-1.6856745E+000, 2.5587165E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7272902E+000, 4.8157802E+000, 6.5707755E-004, 6.5707755E-004
