s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.3047058E+001, 1.2608158E+001,-4.2941771E+000,-7.5060825E+000,-6.8161112E-001,-1.4961271E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8527514E-002,-2.3325953E-002, 6.5707755E-004, 6.5707755E-004
 1.3142830E+001, 1.2570701E+001,-4.2862121E+000,-7.4726717E+000,-6.8546697E-001,-1.4961715E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1251097E-002,-2.3267288E-002, 6.5707755E-004, 6.5707755E-004
 1.3238602E+001, 1.2546137E+001,-4.2779881E+000,-7.4461429E+000,-7.0207474E-001,-1.4961919E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2199564E-002,-2.9687881E-002, 6.5707755E-004, 6.5707755E-004
 1.3334373E+001, 1.2530056E+001,-4.2697218E+000,-7.4411642E+000,-6.9356249E-001,-1.4961994E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7635582E-002,-2.4012584E-002, 6.5707755E-004, 6.5707755E-004
 1.3430144E+001, 1.2519510E+001,-4.2654862E+000,-7.4336268E+000,-6.9257858E-001,-1.4961956E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2666028E-002,-2.1801579E-002, 6.5707755E-004, 6.5707755E-004
 1.3525916E+001, 1.2512577E+001,-4.2668446E+000,-7.4154950E+000,-7.0842759E-001,-1.4961803E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1292216E-002,-2.7808002E-002, 6.5707755E-004, 6.5707755E-004
 1.3621687E+001, 1.2508016E+001,-4.2574612E+000,-7.4204072E+000,-7.0533193E-001,-1.4961604E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8644607E-002,-2.4800301E-002, 6.5707755E-004, 6.5707755E-004
 1.3717459E+001, 1.2505086E+001,-4.2565221E+000,-7.4154560E+000,-7.0753828E-001,-1.4961457E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1399832E-002,-2.4045274E-002, 6.5707755E-004, 6.5707755E-004
 1.3813230E+001, 1.2503107E+001,-4.2593651E+000,-7.4067051E+000,-7.1145653E-001,-1.4961282E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9183869E-002,-2.4032972E-002, 6.5707755E-004, 6.5707755E-004
 1.3909001E+001, 1.2501819E+001,-4.2606267E+000,-7.4003818E+000,-7.1533085E-001,-1.4961150E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9738145E-002,-2.4131580E-002, 6.5707755E-004, 6.5707755E-004
 1.4004773E+001, 1.2500996E+001,-4.2599557E+000,-7.3965784E+000,-7.1923550E-001,-1.4961126E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5956512E-002,-2.4384994E-002, 6.5707755E-004, 6.5707755E-004
 1.4100544E+001, 1.2500457E+001,-4.2605112E+000,-7.3941005E+000,-7.1869532E-001,-1.4961188E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9824492E-002,-2.2462217E-002, 6.5707755E-004, 6.5707755E-004
 1.4196316E+001, 1.2500124E+001,-4.2622530E+000,-7.3883420E+000,-7.2289109E-001,-1.4961327E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8689973E-002,-2.2975566E-002, 6.5707755E-004, 6.5707755E-004
 1.4292088E+001, 1.2499934E+001,-4.2615798E+000,-7.3852891E+000,-7.2682108E-001,-1.4961512E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0227196E-002,-2.3371385E-002, 6.5707755E-004, 6.5707755E-004
 1.4483630E+001, 1.2499796E+001,-4.2671194E+000,-7.3740684E+000,-7.3263426E-001,-1.4961800E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8222597E-002,-2.3643974E-002, 6.5707755E-004, 6.5707755E-004
 1.4579402E+001, 1.2499791E+001,-4.2673650E+000,-7.3703548E+000,-7.3515415E-001,-1.4962137E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4684503E-002,-2.2704652E-002, 6.5707755E-004, 6.5707755E-004
 1.4675173E+001, 1.2499810E+001,-4.2678824E+000,-7.3668324E+000,-7.3851643E-001,-1.4962362E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1008732E-002,-2.3044498E-002, 6.5707755E-004, 6.5707755E-004
 1.4770945E+001, 1.2499829E+001,-4.2696151E+000,-7.3639048E+000,-7.3821007E-001,-1.4962526E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7385533E-002,-2.1526038E-002, 6.5707755E-004, 6.5707755E-004
 1.4962487E+001, 1.2499854E+001,-4.2693528E+000,-7.3583017E+000,-7.4611831E-001,-1.4962577E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9992708E-002,-2.3544213E-002, 6.5707755E-004, 6.5707755E-004
 1.5058259E+001, 1.2499866E+001,-4.2742951E+000,-7.3505280E+000,-7.4712293E-001,-1.4962354E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9296944E-002,-2.1703560E-002, 6.5707755E-004, 6.5707755E-004
 1.5154030E+001, 1.2499861E+001,-4.2730153E+000,-7.3490655E+000,-7.4988909E-001,-1.4961915E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8129446E-002,-2.1727648E-002, 6.5707755E-004, 6.5707755E-004
 1.5249802E+001, 1.2499861E+001,-4.2736349E+000,-7.3458890E+000,-7.5265330E-001,-1.4961415E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6527507E-002,-2.1930813E-002, 6.5707755E-004, 6.5707755E-004
 1.5441344E+001, 1.2499863E+001,-4.2747909E+000,-7.3412042E+000,-7.5664469E-001,-1.4960349E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5587384E-002,-2.2380138E-002, 6.5707755E-004, 6.5707755E-004
 1.5537116E+001, 1.2499874E+001,-4.2750010E+000,-7.3381518E+000,-7.6002847E-001,-1.4958947E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3140350E-002,-2.2896579E-002, 6.5707755E-004, 6.5707755E-004
 1.5632888E+001, 1.2499890E+001,-4.2764337E+000,-7.3358418E+000,-7.6059334E-001,-1.4957837E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2923545E-002,-2.2556884E-002, 6.5707755E-004, 6.5707755E-004
 1.5728659E+001, 1.2499916E+001,-4.2757600E+000,-7.3337474E+000,-7.6533993E-001,-1.4956587E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1590310E-002,-2.4497173E-002, 6.5707755E-004, 6.5707755E-004
 1.5920202E+001, 1.2499951E+001,-4.2769041E+000,-7.3316504E+000,-7.6604989E-001,-1.4954479E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5001974E-002,-2.4197695E-002, 6.5707755E-004, 6.5707755E-004
 1.6015974E+001, 1.2499988E+001,-4.2776026E+000,-7.3304235E+000,-7.6566727E-001,-1.4952186E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9765930E-002,-2.3227385E-002, 6.5707755E-004, 6.5707755E-004
 1.6111744E+001, 1.2500013E+001,-4.2812711E+000,-7.3263740E+000,-7.6569567E-001,-1.4950661E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7509232E-002,-2.2834339E-002, 6.5707755E-004, 6.5707755E-004
 1.6207516E+001, 1.2500031E+001,-4.2818791E+000,-7.3252294E+000,-7.6638401E-001,-1.4949106E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1253284E-002,-2.2952190E-002, 6.5707755E-004, 6.5707755E-004
 1.6399059E+001, 1.2500059E+001,-4.2826495E+000,-7.3243681E+000,-7.6644404E-001,-1.4946874E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8540879E-002,-2.2871112E-002, 6.5707755E-004, 6.5707755E-004
 1.6494831E+001, 1.2500062E+001,-4.2829559E+000,-7.3253337E+000,-7.6399958E-001,-1.4944692E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6720401E-002,-2.1674409E-002, 6.5707755E-004, 6.5707755E-004
 1.6590603E+001, 1.2500050E+001,-4.2806026E+000,-7.3278377E+000,-7.6406643E-001,-1.4943260E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8780536E-002,-2.1889051E-002, 6.5707755E-004, 6.5707755E-004
 1.6686373E+001, 1.2500027E+001,-4.2812437E+000,-7.3263719E+000,-7.6586961E-001,-1.4941878E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5607941E-002,-2.2877144E-002, 6.5707755E-004, 6.5707755E-004
 1.6877916E+001, 1.2499981E+001,-4.2817044E+000,-7.3241676E+000,-7.6941007E-001,-1.4939784E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6181973E-002,-2.4698874E-002, 6.5707755E-004, 6.5707755E-004
 1.6973688E+001, 1.2499930E+001,-4.2755919E+000,-7.3263860E+000,-7.7776829E-001,-1.4937736E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9458803E-002,-2.9193220E-002, 6.5707755E-004, 6.5707755E-004
 1.7069460E+001, 1.2499908E+001,-4.2754479E+000,-7.3262765E+000,-7.7778842E-001,-1.4936463E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7938395E-002,-2.8969834E-002, 6.5707755E-004, 6.5707755E-004
 1.7165232E+001, 1.2499834E+001,-4.2780643E+000,-7.3230080E+000,-7.7826348E-001,-1.4935108E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0970714E-002,-2.8852816E-002, 6.5707755E-004, 6.5707755E-004
 1.7356773E+001, 1.2499764E+001,-4.2786839E+000,-7.3213781E+000,-7.7855964E-001,-1.4933179E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6679622E-002,-2.8189899E-002, 6.5707755E-004, 6.5707755E-004
 1.7452545E+001, 1.2499713E+001,-4.2838866E+000,-7.3142152E+000,-7.7967939E-001,-1.4931351E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7444503E-002,-2.7382180E-002, 6.5707755E-004, 6.5707755E-004
 1.7548317E+001, 1.2499690E+001,-4.2845525E+000,-7.3121661E+000,-7.8055004E-001,-1.4930230E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5360910E-002,-2.6881160E-002, 6.5707755E-004, 6.5707755E-004
 1.7644089E+001, 1.2499675E+001,-4.2845895E+000,-7.3098225E+000,-7.8306714E-001,-1.4929221E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2765705E-002,-2.7096454E-002, 6.5707755E-004, 6.5707755E-004
 1.7835630E+001, 1.2499649E+001,-4.2869355E+000,-7.3055552E+000,-7.8315674E-001,-1.4927946E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9042772E-002,-2.5277731E-002, 6.5707755E-004, 6.5707755E-004
 1.7931402E+001, 1.2499642E+001,-4.2873565E+000,-7.3036272E+000,-7.8215516E-001,-1.4926901E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5465809E-002,-2.2766037E-002, 6.5707755E-004, 6.5707755E-004
 1.8027174E+001, 1.2499641E+001,-4.2893967E+000,-7.2991837E+000,-7.8406334E-001,-1.4926347E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8047651E-002,-2.2265751E-002, 6.5707755E-004, 6.5707755E-004
 1.8122946E+001, 1.2499645E+001,-4.2900515E+000,-7.2960272E+000,-7.8612928E-001,-1.4925911E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6217638E-002,-2.1821908E-002, 6.5707755E-004, 6.5707755E-004
 1.8314487E+001, 1.2499654E+001,-4.2915237E+000,-7.2910620E+000,-7.8835170E-001,-1.4925470E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0562626E-002,-2.0538524E-002, 6.5707755E-004, 6.5707755E-004
 1.8410259E+001, 1.2499663E+001,-4.2930840E+000,-7.2847072E+000,-7.9342799E-001,-1.4925187E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6985900E-002,-2.0808435E-002, 6.5707755E-004, 6.5707755E-004
 1.8506031E+001, 1.2499668E+001,-4.2938538E+000,-7.2762726E+000,-8.0569830E-001,-1.4925052E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7434852E-002,-2.5407268E-002, 6.5707755E-004, 6.5707755E-004
 1.8601803E+001, 1.2499672E+001,-4.2944442E+000,-7.2728421E+000,-8.0806533E-001,-1.4924941E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8495890E-002,-2.4928666E-002, 6.5707755E-004, 6.5707755E-004
 1.8793344E+001, 1.2499676E+001,-4.2955056E+000,-7.2672233E+000,-8.1206205E-001,-1.4924695E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8086800E-002,-2.4361568E-002, 6.5707755E-004, 6.5707755E-004
 1.8889116E+001, 1.2499682E+001,-4.2919085E+000,-7.2603573E+000,-8.2816442E-001,-1.4924303E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9612790E-002,-2.9990937E-002, 6.5707755E-004, 6.5707755E-004
 1.8984888E+001, 1.2499705E+001,-4.2927701E+000,-7.2628810E+000,-8.1796077E-001,-1.4923909E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8943922E-002,-2.3145633E-002, 6.5707755E-004, 6.5707755E-004
 1.9080660E+001, 1.2499690E+001,-4.2972484E+000,-7.2547020E+000,-8.2112478E-001,-1.4923340E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6414059E-002,-2.2618490E-002, 6.5707755E-004, 6.5707755E-004
 1.9272203E+001, 1.2499689E+001,-4.2988601E+000,-7.2478547E+000,-8.2594631E-001,-1.4922220E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2231130E-002,-2.2194103E-002, 6.5707755E-004, 6.5707755E-004
 1.9367973E+001, 1.2499751E+001,-4.2967789E+000,-7.2446703E+000,-8.3112164E-001,-1.4921017E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6253663E-002,-2.2029780E-002, 6.5707755E-004, 6.5707755E-004
 1.9463745E+001, 1.2499782E+001,-4.2983542E+000,-7.2395500E+000,-8.3449130E-001,-1.4920191E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2463138E-002,-2.1815649E-002, 6.5707755E-004, 6.5707755E-004
 1.9655289E+001, 1.2499825E+001,-4.3013584E+000,-7.2311331E+000,-8.3971543E-001,-1.4918882E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8209627E-002,-2.1571065E-002, 6.5707755E-004, 6.5707755E-004
 1.9751060E+001, 1.2499877E+001,-4.3044515E+000,-7.2209490E+000,-8.4880913E-001,-1.4917705E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7275379E-002,-2.3510012E-002, 6.5707755E-004, 6.5707755E-004
 1.9846832E+001, 1.2499934E+001,-4.3052415E+000,-7.2142356E+000,-8.5758466E-001,-1.4917120E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7701910E-002,-2.6298495E-002, 6.5707755E-004, 6.5707755E-004
 1.9942602E+001, 1.2499978E+001,-4.3062647E+000,-7.2110758E+000,-8.5871956E-001,-1.4916679E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4959766E-002,-2.5248887E-002, 6.5707755E-004, 6.5707755E-004
 2.0134146E+001, 1.2500060E+001,-4.3098559E+000,-7.2026740E+000,-8.6331866E-001,-1.4916330E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7878681E-002,-2.4952242E-002, 6.5707755E-004, 6.5707755E-004
 2.0229918E+001, 1.2500139E+001,-4.3143275E+000,-7.1936966E+000,-8.6717952E-001,-1.4916353E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0044320E-002,-2.4228334E-002, 6.5707755E-004, 6.5707755E-004
 2.0325689E+001, 1.2500181E+001,-4.3144610E+000,-7.1870963E+000,-8.7694793E-001,-1.4916602E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4435317E-002,-2.7490182E-002, 6.5707755E-004, 6.5707755E-004
 2.0421459E+001, 1.2500212E+001,-4.3151364E+000,-7.1861375E+000,-8.7405939E-001,-1.4917096E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7137412E-002,-2.4292123E-002, 6.5707755E-004, 6.5707755E-004
 2.0613003E+001, 1.2500220E+001,-4.3184149E+000,-7.1784886E+000,-8.7738671E-001,-1.4918323E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8234141E-002,-2.3253815E-002, 6.5707755E-004, 6.5707755E-004
 2.0708775E+001, 1.2500159E+001,-4.3208163E+000,-7.1721281E+000,-8.7948270E-001,-1.4919934E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4850405E-002,-2.1467896E-002, 6.5707755E-004, 6.5707755E-004
 2.0804546E+001, 1.2500185E+001,-4.3220697E+000,-7.1672857E+000,-8.8327130E-001,-1.4921416E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7123771E-002,-2.1655590E-002, 6.5707755E-004, 6.5707755E-004
 2.0900318E+001, 1.2500200E+001,-4.3168838E+000,-7.1692013E+000,-8.8670541E-001,-1.4923183E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9478045E-002,-2.1822667E-002, 6.5707755E-004, 6.5707755E-004
 2.1091860E+001, 1.2500226E+001,-4.3187357E+000,-7.1632817E+000,-8.9110052E-001,-1.4926414E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6758152E-002,-2.2156552E-002, 6.5707755E-004, 6.5707755E-004
 2.1187632E+001, 1.2500212E+001,-4.3197782E+000,-7.1586708E+000,-8.9477202E-001,-1.4930035E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2066544E-002,-2.2309354E-002, 6.5707755E-004, 6.5707755E-004
 2.1283403E+001, 1.2500242E+001,-4.3202951E+000,-7.1559988E+000,-8.9700523E-001,-1.4932689E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4917383E-002,-2.2384428E-002, 6.5707755E-004, 6.5707755E-004
 2.1379175E+001, 1.2500292E+001,-4.3223541E+000,-7.1522235E+000,-8.9887628E-001,-1.4935482E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2610770E-002,-2.2516755E-002, 6.5707755E-004, 6.5707755E-004
 2.1561119E+001, 1.2409697E+001,-4.2905498E+000,-7.0898744E+000,-9.0474704E-001,-1.4939629E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9459426E-002,-2.4870847E-002, 6.5707755E-004, 6.5707755E-004
 2.1647293E+001, 1.2369730E+001,-4.2786948E+000,-7.0609422E+000,-9.0576754E-001,-1.4943610E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7246911E-002,-2.5110397E-002, 6.5707755E-004, 6.5707755E-004
 2.1733467E+001, 1.2411168E+001,-4.2925290E+000,-7.0886154E+000,-9.0504933E-001,-1.4946213E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8329279E-002,-2.4487366E-002, 6.5707755E-004, 6.5707755E-004
 2.1905815E+001, 1.2449115E+001,-4.3064683E+000,-7.1116223E+000,-9.0649047E-001,-1.4950115E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7292160E-002,-2.4967106E-002, 6.5707755E-004, 6.5707755E-004
 2.1991989E+001, 1.2471944E+001,-4.3143093E+000,-7.1272587E+000,-9.0522093E-001,-1.4953898E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9711949E-002,-2.4384142E-002, 6.5707755E-004, 6.5707755E-004
 2.2164335E+001, 1.2483977E+001,-4.3155832E+000,-7.1385599E+000,-9.0497174E-001,-1.4957401E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4770699E-002,-2.4711588E-002, 6.5707755E-004, 6.5707755E-004
 2.2250509E+001, 1.2491176E+001,-4.3200809E+000,-7.1424059E+000,-9.0420950E-001,-1.4960515E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8056849E-002,-2.5125781E-002, 6.5707755E-004, 6.5707755E-004
 2.2336683E+001, 1.2493992E+001,-4.3211964E+000,-7.1450059E+000,-9.0367082E-001,-1.4962239E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2762679E-002,-2.5503969E-002, 6.5707755E-004, 6.5707755E-004
 2.2509031E+001, 1.2496563E+001,-4.3201547E+000,-7.1504449E+000,-9.0238888E-001,-1.4964163E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8107908E-002,-2.6066875E-002, 6.5707755E-004, 6.5707755E-004
 2.2595205E+001, 1.2498084E+001,-4.3184561E+000,-7.1556532E+000,-9.0103519E-001,-1.4965381E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7262649E-002,-2.6714643E-002, 6.5707755E-004, 6.5707755E-004
 2.2681379E+001, 1.2498679E+001,-4.3187928E+000,-7.1584481E+000,-8.9760849E-001,-1.4965718E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5179679E-002,-2.5828027E-002, 6.5707755E-004, 6.5707755E-004
 2.2853725E+001, 1.2499225E+001,-4.3223927E+000,-7.1569668E+000,-8.9569386E-001,-1.4965405E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9470027E-002,-2.5482658E-002, 6.5707755E-004, 6.5707755E-004
 2.2939899E+001, 1.2499547E+001,-4.3238246E+000,-7.1566474E+000,-8.9480365E-001,-1.4964480E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6713472E-002,-2.5373402E-002, 6.5707755E-004, 6.5707755E-004
 2.3112247E+001, 1.2499777E+001,-4.3223706E+000,-7.1580389E+000,-8.9611751E-001,-1.4963050E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8180439E-002,-2.6380311E-002, 6.5707755E-004, 6.5707755E-004
 2.3198421E+001, 1.2499918E+001,-4.3223363E+000,-7.1584802E+000,-8.9590675E-001,-1.4961464E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4538699E-002,-2.6420016E-002, 6.5707755E-004, 6.5707755E-004
 2.3284595E+001, 1.2499989E+001,-4.3248869E+000,-7.1559817E+000,-8.9605996E-001,-1.4960458E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0793821E-002,-2.6544317E-002, 6.5707755E-004, 6.5707755E-004
 2.3456944E+001, 1.2500078E+001,-4.3247524E+000,-7.1538641E+000,-9.0054708E-001,-1.4959217E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5176877E-002,-2.8677809E-002, 6.5707755E-004, 6.5707755E-004
 2.3543116E+001, 1.2500152E+001,-4.3257893E+000,-7.1527342E+000,-9.0075691E-001,-1.4958379E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5450408E-002,-2.8711739E-002, 6.5707755E-004, 6.5707755E-004
 2.3715464E+001, 1.2500215E+001,-4.3228159E+000,-7.1569218E+000,-8.9775594E-001,-1.4958120E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8852566E-002,-2.6860164E-002, 6.5707755E-004, 6.5707755E-004
 2.3801638E+001, 1.2500231E+001,-4.3256984E+000,-7.1543018E+000,-8.9550028E-001,-1.4958299E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1704536E-002,-2.4852653E-002, 6.5707755E-004, 6.5707755E-004
 2.3896429E+001, 1.2669209E+001,-4.3848323E+000,-7.2630574E+000,-8.9579671E-001,-1.4958972E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1896202E-002,-2.4067058E-002, 6.5707755E-004, 6.5707755E-004
 2.4086012E+001, 1.2592342E+001,-4.3565032E+000,-7.2118501E+000,-8.9930300E-001,-1.4960381E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3283615E-002,-2.4917739E-002, 6.5707755E-004, 6.5707755E-004
 2.4180801E+001, 1.2548367E+001,-4.3424872E+000,-7.1800657E+000,-9.0156412E-001,-1.4962135E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6360819E-002,-2.5371245E-002, 6.5707755E-004, 6.5707755E-004
 2.4275593E+001, 1.2531911E+001,-4.3300308E+000,-7.1706568E+000,-9.1138672E-001,-1.4963285E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6480110E-002,-2.9795983E-002, 6.5707755E-004, 6.5707755E-004
 2.4370384E+001, 1.2521080E+001,-4.3325728E+000,-7.1496979E+000,-9.2492283E-001,-1.4964388E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8437900E-002,-3.5757244E-002, 6.5707755E-004, 6.5707755E-004
 2.4559967E+001, 1.2511551E+001,-4.3274168E+000,-7.1484875E+000,-9.1705733E-001,-1.4965866E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5816274E-002,-3.1069369E-002, 6.5707755E-004, 6.5707755E-004
 2.4654758E+001, 1.2506069E+001,-4.3250376E+000,-7.1447999E+000,-9.1699546E-001,-1.4967120E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0305090E-002,-3.0435608E-002, 6.5707755E-004, 6.5707755E-004
 2.4749550E+001, 1.2503998E+001,-4.3248226E+000,-7.1396420E+000,-9.2279730E-001,-1.4967776E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3997349E-002,-3.2941468E-002, 6.5707755E-004, 6.5707755E-004
 2.4853819E+001, 1.2682040E+001,-4.3877006E+000,-7.2571164E+000,-9.1592158E-001,-1.4968536E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4344916E-002,-2.8384082E-002, 6.5707755E-004, 6.5707755E-004
 2.5062361E+001, 1.2593450E+001,-4.3578266E+000,-7.1950431E+000,-9.2067130E-001,-1.4968936E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2428459E-002,-2.9780495E-002, 6.5707755E-004, 6.5707755E-004
 2.5166630E+001, 1.2545506E+001,-4.3394046E+000,-7.1629068E+000,-9.2349663E-001,-1.4968895E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7069686E-002,-2.9991273E-002, 6.5707755E-004, 6.5707755E-004
 2.5270901E+001, 1.2528613E+001,-4.3359485E+000,-7.1483374E+000,-9.2324791E-001,-1.4968365E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9402946E-002,-2.8605001E-002, 6.5707755E-004, 6.5707755E-004
 2.5375170E+001, 1.2517957E+001,-4.3330891E+000,-7.1398755E+000,-9.2183628E-001,-1.4967507E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9063699E-002,-2.6518545E-002, 6.5707755E-004, 6.5707755E-004
